   0.0000000000000000        37.500000000000000     
   12.500000000000000        25.000000000000000     
   25.000000000000000        12.500000000000000     
   37.500000000000000        0.0000000000000000     
   50.000000000000000       -12.500000000000000     
   62.500000000000000       -25.000000000000000     
   75.000000000000000       -37.500000000000000     
   87.500000000000000       -50.000000000000000     
   100.00000000000000       -62.500000000000000     
   112.50000000000000       -75.000000000000000     
   125.00000000000000       -87.500000000000000     
   137.50000000000000       -100.00000000000000     
   150.00000000000000       -112.50000000000000     
   162.50000000000000       -125.00000000000000     
   175.00000000000000       -137.50000000000000     
   187.50000000000000       -150.00000000000000     
